text,label
"How Important is Border Security to you? Vote on a Scale of 10 to 1 HERE and make your wishes known. (10 is Extremely Important, 1 is Not Important at all.)#Border #Security #USA #Mexico #BuildTheWall #NoDACA #DeportThemAll #Immigration #ImmigrationReform #Sovereignty #Vote",1
@user Build a wall in a yr.  Give illegal immigrants one yr to come forward.  Make it easy for them to stay. In 1 yr crack down.,0
International campaign calls for saving Palestinian refugees,0
Federal judge says Trump must fully restore DACA  ABOUT TIME FOR DACA TO BE A LEGAL LAW,0
"Trump DID HAVE a plan for the family separation policy: THE PLAN WAS TO DESTROY FAMILIES as a show of lawless cruelty, to demonstrate hatred of immigrant POC. Do not overlook or soft-peddle the intentional animosity!",0
"Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really gotï¿½",0
Well FHUTA (my gamertag) was just banned today and its all thanks to @user @user you pussy platoon fucks decided that FHUTA was such a bad fucking word you decided to hide it in the depths of your foreskins. I hope you get ligma and die. P.S. fuck u.,0
Want to know what's really 'problematic' ?? Women freaking out over nothing! #triggered #idiots@,1
@user My new hoe why the whore label im gonna call million dollars whores records labe and get mind,1
Hey I wouldn't mind a 3 week paid vacation.,0
#SendThemBack To Their Home Country & to Their Historical Culture in Africa. The #Migrants Appreciate Their #AfricanCulture More Than We Know. @user @user @user @user @user @user,1
@user More guts than anyone in the GOP. Hysterical woman quote is so pathetically sexist especially coming from one (jury out on that one).,0
Clint Eastwood Casts American Real Life Heroes in Nextï¿½ï¿½Fil,0
92% of foreign nationals in federal prisons are illegal aliens #SecureTheBorder #StopTheInvasion,1
@user @user Never OK. It's just that women complaining were seen as hysterical or delusional while men wereï¿½,0
That bitch is a Grade A whore!,1
U.S. government looking for new places to house detained #immigrant families - follow along as we #FOIA to keep track of the ever-expanding for-profit industry,0
@user @user String him up to show the message that you will pay for your crimes in a COUNTRY where you are NOT supposed to be in!#BuildThatWall We are losing our legal citizens to those who should not be here in the first place! If they we,1
"Would this, then, stop immigration from southern countries who's people cast votes in our elections without being actual US citizens?",0
@user Dear Murty please do not give players new contracts unto the end of the season as they are not worth it you broke your own rules still sign Hardie hes good,0
"We need to watch our southern border not only for ""traditional"" illegal immigrants, but for the growing threat of...",1
@user shes illegal. She admits it- why is she not deported? Why must we wait until AFTER they maim or kill before you deport?? #NoDACA #DeportThemAll,1
HAPPY BIRTHDAY YOU SKANK @user,0
@user yeah the stupid bitch,1
@user Garth crooks is a stupid fat Ozil looking cunt,0
@user could you try this on for me? #feminismiscancer,1
Wasn't this a Harpo Marx comedy routine?,0
A legal immigrant that makes perfect sense on this issue! America first for all Americans! If I lived in California Iï¿½ï¿½ï¿½d vote for this proud American! Best of luck to him succeeding in his stance ,0
AINT LOVING THESE HOES THEY GARBAGE THATS NOT MY BABY LIKE MAURY LIL BITTY BITCH STOP CALLIN,1
Me,0
slut - derogatory term for a female who will fuck anyone for free ï¿½ï¿½ï¿½ whore - derogatory term for someone who fucks for money. just ,1
"Raheem Kasam, ï¿½ï¿½ï¿½Incredible reports out of Germany about ï¿½ï¿½ï¿½commandosï¿½ï¿½ï¿½ foiling a terror plot by a Muslim migrant who had been stockpiling ricin for a ",0
"@user @user @user @user BUILD THE WALL - yesterday was too late for too many Americans. How many yesterdays are going to pass while invaders walk into our country costing us welfare, our schools & colleges, our housing, jobs, ou",1
I need some new Atl hoes for the summer... Where the Atl bitches at,1
Will never spend one more dime using @user     rather go by balloon than United Socialist Airlines .. think they would fly combat VET's for free coming home from War.. ï¿½ï,0
@user the [clean] version dubs out the line 'such a fucking hoe' for 'such a filthy whore' which i swear 2 god is actually more offensive,0
it's when you get called a cunt 45 times a day for simply existing as a woman who dares to have her own youtube account.,1
"@user @user @user NO Thank You! Selling out Americans! Selling US jobs at all levels to ONE country! Stealing visas from other eligible nations. #noHR392Until the US gets our own countrymen back to work & boost our economy, #EndAllVisas H1B H2B",1
"Trump Moving to Strip Palestinians of Refugee Status: Report By Al Jazeera Kushner - allegedly pressed Jordan to strip more than two million Palestinians of their refugee status, so the UNRWA would no longer have to operate there.",0
@user How many woman do you think willingly sucked the cock of a Hollywood producer to further their career?,1
@user mermaids are women. Therefore they suck and have to be sacrificed #WomenSuck,1
@user @user We needed a counter -balance for the rape apologists now? These hysterical women areï¿½,1
@user Its time to end Obama Illegal #DACA and Stop Rewarding Illegal I#mmigration U.S Youths need #Jobs #AmericansFirst #Trump #MAGA #RedNAtionRising #WalkAway via @user,1
"Why women don't report rape, harassment, and abuse. Rose McGowan: ï¿½ï¿½ï¿½Hollywood blacklisted me because I got ra",0
Young immigrant from Houston was detained by ICE for two months. Exactly why laws like SB4 are harmful.,0
"Being rich ain't always popping your ass like a club hoe, but niggas alive &amp; wealthy.",0
It doesnt matter where you go longs you bitch ass niggas and snake ass black women out of your surroundings is all that matters,1
@user Hey illegal alien invader Hugger @user #StopTheInvasion#DeportThemAll#NoAmnesty#BuildTheWall,1
"Most of the cases women are always the victims and the target it is systemic, so stop saying 'not all men' you're just derailing the topic ï¿½ï",0
"This is how real humanity should respond to people in need, those who are seeking shelter, those who are refugees from violence.",0
"Fine, that's Barcelona off the list of cities to visit. Good luck to them.....they'll need it!",0
@user @user it's absolutely ridiculous especially after jumping through hoops to get it back last time,0
FYI. Mariah rhymes with Pariah which in German rhymes with washed up has been cunt hole.,0
"@user @user @user We don't want our countries to be over run with rapefugee parasite Moslem scum. You already have 57 countries, stay in those countries. Those countries suck because they are full of your type. #StopIslam #BanSh",1
Why is a female like a laxative? They both irritate the shit out of you.,1
US Border Patrol sets up surprise immigration checkpoint in Mainehttps://t.co/SMR8qyyvqd#EqualOpportunityDeporter #DeportTheIllegalCanadiansToo,0
Mo Brooks: The 15M Illegals in U.S. Give Blue States 20 Congressional Seats #MAGA #WalkAWay #NoDACA #NoAmnesty #DrainTheDeepState #thewall,1
#NYHitsRadio ï¿½ï¿½ï¿½ Glam Skanks - Bad Bitch by Glam Skan,0
Many women don't report sexual assault because they think no one will believe them. I've been told twice nobody would ever want to rape me.,0
Lol bitch you a hoe,1
@user @user @user @user @user You must be so proud of a sandwich maker. It takes a lot of brains to put mustard on a sand which.,1
"'I know. And pregnant women can be a real bitch. Sadly, I know from experience. Ah well. Lifes no longer like that.'",1
#EU migration policy in focus,0
All you fucking faggots were laughing at her too with that other fucking dumb cunt liberal Ellen DeGeneres,1
Trump taps vocal anti-illegal immigration advocate for State Dept's top refugee job          Great news !,0
Lovely immigrant appreciating her new home...,0
RT @user caught myself giving a dirty look to a pigeon today. no one is safe.,0
"Wear Orange - May 24, 2015 - Potter House Worship Center, Harrisburg VirginiaWe want to draw awareness to what...",0
People that post about how 'blessed' they are always make me wonder who they're trying to convince. It ain't me I know about your coke habit,0
"@user @user ï¿½ï¿½ï¿½Wages in rich countries are determined more by immigration control than anything else, including any minimum wage legislation. Not by the ï¿½ï¿½ï¿½ï¿½ï¿½freeï¿½ï¿½ï¿½ labour market, which, if left alone, will end up replacing 80ï¿½ï",0
"@user I mean some of you share with some men. Not me, of course. #NotAllWomen #NotAllMen",0
25 Straight Minutes Of Illegal Aliens Crossing Into US Through Arizona Ranch #MakePolioGreatAgain #BuildTheWallNow #DeportThemAll #NoAmnesty #NoDACA #DemocratsAreDangerous,1
@user @user @user Think all the rape put a bit of a dampener of liberation tbf,1
Still waiting on a 'favorite for me to inbox you about blablah' from some bitch i dont know. You got my favorite dumb skank wheres my DM,1
Pretty sure the money saved from the damage illegals do will more then compensate our budget.. #BuildThatWall,1
"Prague not to accept migrants from Italy, offers police, experts",0
Going to make Du'a at the shrine of Imam Reza(AS) for the refugees in Athens.,0
